pract_resp.keys,pract_resp.corr,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,cue_file,flanker,pos,correct,fix1,cue_time,stimStart,participant,date,expName,psychopyVersion,OS,frameRate,pract_resp.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,response.keys,response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,postFix,response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,10,10,17,1,1.3,,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,e,1,0,11,11,4,1,1.6,1.334605,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,e,1,0,12,12,6,1,1.6,1.40509,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,13,13,12,1,0.6,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,14,14,20,1,0.2,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,15,15,32,1,1.3,,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,e,1,0,16,16,2,1,1.6,1.40612,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,17,17,27,1,0.4,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,18,18,33,1,0.6,,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,19,19,44,1,0.5,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,20,20,19,1,1,,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,i,1,0,21,21,11,1,1.6,1.467335,,,,,,,,,,
